image_path,mask_path
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000468.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000468.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000469.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000469.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000470.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000470.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000471.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000471.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000472.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000472.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000473.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000473.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000474.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000474.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000475.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000475.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000476.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000476.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000477.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000477.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000478.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000478.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000479.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000479.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000480.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000480.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000481.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000481.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000482.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000482.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000483.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000483.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000484.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000484.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000485.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000485.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000486.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000486.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000487.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000487.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000488.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000488.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000489.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000489.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000490.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000490.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000491.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000491.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000492.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000492.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000493.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000493.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000494.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000494.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000495.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000495.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000496.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000496.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000497.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000497.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000498.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000498.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000499.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000499.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000500.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000500.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000501.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000501.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000502.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000502.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000503.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000503.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000504.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000504.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000505.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000505.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000506.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000506.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000507.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000507.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000508.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000508.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000509.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000509.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000510.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000510.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000511.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000511.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000512.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000512.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000513.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000513.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000514.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000514.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000515.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000515.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000516.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000516.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000517.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000517.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000518.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000518.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000519.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000519.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000520.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000520.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000521.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000521.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000522.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000522.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000523.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000523.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000524.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000524.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000525.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000525.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000526.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000526.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000527.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000527.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000528.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000528.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000529.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000529.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000530.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000530.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000531.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000531.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000532.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000532.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000533.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000533.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000534.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000534.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000535.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000535.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000536.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000536.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000537.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000537.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000538.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000538.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000539.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000539.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000540.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000540.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000541.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000541.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000542.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000542.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000543.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000543.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000544.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000544.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000545.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000545.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000546.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000546.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000547.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000547.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000548.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000548.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000549.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000549.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000550.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000550.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000551.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000551.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000552.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000552.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000553.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000553.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000554.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000554.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000555.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000555.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000556.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000556.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000557.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000557.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000558.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000558.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000559.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000559.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000560.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000560.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000561.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000561.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000562.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000562.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000563.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000563.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000564.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000564.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000565.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000565.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000566.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000566.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000567.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000567.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000568.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000568.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000569.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000569.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000570.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000570.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000571.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000571.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000572.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000572.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000573.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000573.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000574.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000574.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000575.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000575.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000576.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000576.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000577.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000577.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000578.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000578.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000579.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000579.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000580.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000580.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000581.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000581.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000582.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000582.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000583.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000583.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000584.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000584.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000585.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000585.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000586.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000586.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000587.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000587.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000588.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000588.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000589.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000589.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000590.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000590.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000591.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000591.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000592.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000592.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000593.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000593.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000594.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000594.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000595.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000595.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000596.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000596.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000597.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000597.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000598.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000598.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000599.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000599.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000600.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000600.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000601.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000601.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000602.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000602.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000603.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000603.png
