filename,width,height,x_1,y_1,x_2,y_2
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000661.jpg,512,512,55.5,54.5,55.0,64.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000662.jpg,512,512,167.5,181.5,42.0,160.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000663.jpg,512,512,295.5,213.5,26.0,46.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000664.jpg,512,512,241.5,169.5,64.0,140.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000665.jpg,512,512,103.5,68.5,51.0,60.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000666.jpg,512,512,150.5,179.5,35.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000667.jpg,512,512,254.5,337.5,64.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000668.jpg,512,512,238.5,310.5,56.0,80.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000669.jpg,512,512,372.5,415.5,60.0,65.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000670.jpg,512,512,138.5,214.5,44.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000671.jpg,512,512,315.5,101.5,84.0,30.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000672.jpg,512,512,25.5,112.5,58.0,76.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000673.jpg,512,512,287.5,396.5,87.0,65.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000674.jpg,512,512,361.0,121.5,55.5,126.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000675.jpg,512,512,397.5,38.5,34.0,64.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000676.jpg,512,512,258.5,57.5,77.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000677.jpg,512,512,261.5,131.5,147.0,73.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000678.jpg,512,512,239.5,276.5,106.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000679.jpg,512,512,353.5,99.5,48.0,60.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000680.jpg,512,512,392.5,113.5,102.0,64.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000681.jpg,512,512,231.5,221.5,171.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000682.jpg,512,512,190.5,83.5,35.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000683.jpg,512,512,124.5,231.5,117.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000684.jpg,512,512,261.5,273.5,70.0,38.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000685.jpg,512,512,275.5,214.5,73.0,32.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000686.jpg,512,512,209.5,148.5,33.0,151.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000687.jpg,512,512,214.5,74.5,46.0,65.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000688.jpg,512,512,262.5,252.5,87.0,89.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000689.jpg,512,512,347.5,256.5,66.0,23.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000690.jpg,512,512,339.5,293.5,128.0,72.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000691.jpg,512,512,75.5,171.5,66.0,82.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000692.jpg,512,512,347.5,254.5,35.0,71.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000693.jpg,512,512,277.5,381.5,72.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000694.jpg,512,512,195.5,113.5,84.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000695.jpg,512,512,202.5,219.5,101.0,91.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000696.jpg,512,512,159.5,144.5,156.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000697.jpg,512,512,269.5,14.5,34.0,125.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000698.jpg,512,512,231.5,166.5,48.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000699.jpg,512,512,180.5,180.5,55.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000700.jpg,512,512,401.5,148.5,65.0,76.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000701.jpg,512,512,393.5,334.5,77.0,62.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000702.jpg,512,512,12.5,238.5,105.0,87.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000703.jpg,512,512,187.5,351.5,125.0,50.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000704.jpg,512,512,247.5,372.5,58.0,52.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000705.jpg,512,512,219.5,136.5,24.0,47.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000706.jpg,512,512,188.0,215.5,24.5,69.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000707.jpg,512,512,66.5,418.5,88.0,38.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000708.jpg,512,512,65.5,117.5,122.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000709.jpg,512,512,39.5,127.5,72.5,50.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000710.jpg,512,512,129.5,336.5,95.0,50.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000711.jpg,512,512,88.5,160.5,96.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000712.jpg,512,512,339.5,458.5,47.0,32.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000713.jpg,512,512,181.5,322.5,123.0,133.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000714.jpg,512,512,106.5,161.5,35.0,43.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000715.jpg,512,512,212.5,153.5,31.0,79.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000716.jpg,512,512,313.5,218.5,80.0,100.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000717.jpg,512,512,97.5,394.5,90.0,49.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000718.jpg,512,512,264.5,168.5,34.0,67.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000719.jpg,512,512,77.5,380.5,60.0,32.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000720.jpg,512,512,118.5,133.5,69.0,72.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000721.jpg,512,512,442.5,115.5,20.5,58.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000722.jpg,512,512,313.5,101.5,34.0,18.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000723.jpg,512,512,154.5,401.5,73.0,83.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000724.jpg,512,512,131.5,121.5,54.0,109.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000725.jpg,512,512,297.5,111.5,59.0,46.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000726.jpg,512,512,353.5,225.5,52.0,95.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000727.jpg,512,512,317.5,121.5,66.0,51.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000728.jpg,512,512,96.5,188.5,77.0,49.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000729.jpg,512,512,325.5,178.5,52.0,120.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000730.jpg,512,512,207.5,383.5,79.0,32.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000731.jpg,512,512,207.5,359.5,43.0,28.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000732.jpg,512,512,152.5,164.5,71.0,71.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000733.jpg,512,512,425.5,249.5,44.0,21.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000734.jpg,512,512,445.5,251.5,41.0,65.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000735.jpg,512,512,406.5,177.5,97.0,29.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000736.jpg,512,512,351.5,24.5,61.0,57.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000737.jpg,512,512,382.5,396.5,92.0,53.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000738.jpg,512,512,48.5,182.5,38.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000739.jpg,512,512,226.5,231.5,89.0,25.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000740.jpg,512,512,346.5,317.5,108.0,100.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000741.jpg,512,512,399.5,136.5,85.0,79.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000742.jpg,512,512,90.5,76.5,100.0,40.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000743.jpg,512,512,63.5,14.5,107.0,42.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000744.jpg,512,512,265.5,298.5,58.0,103.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000745.jpg,512,512,41.5,86.5,110.0,172.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000746.jpg,512,512,205.5,200.5,54.0,40.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000747.jpg,512,512,251.5,95.5,39.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000748.jpg,512,512,55.5,321.5,43.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000749.jpg,512,512,190.5,103.5,45.0,116.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000750.jpg,512,512,210.5,102.5,39.0,112.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000751.jpg,512,512,450.5,105.5,27.0,93.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000752.jpg,512,512,159.5,173.5,60.0,99.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000753.jpg,512,512,282.5,106.5,49.0,93.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000754.jpg,512,512,339.5,324.5,54.0,71.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000755.jpg,512,512,422.5,20.5,42.0,59.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000756.jpg,512,512,47.5,173.5,77.0,62.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000757.jpg,512,512,217.5,196.5,50.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000758.jpg,512,512,450.5,114.5,25.0,72.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000759.jpg,512,512,282.5,295.5,32.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000760.jpg,512,512,216.5,183.5,116.0,43.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000761.jpg,512,512,35.5,309.5,52.0,103.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000762.jpg,512,512,40.5,164.5,90.0,59.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000763.jpg,512,512,179.5,151.5,30.0,50.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000764.jpg,512,512,326.5,109.5,115.0,144.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000765.jpg,512,512,156.5,388.0,68.0,32.5
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000766.jpg,512,512,412.5,365.5,42.0,47.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000767.jpg,512,512,83.5,234.5,82.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000768.jpg,512,512,73.5,330.5,72.0,86.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000769.jpg,512,512,418.5,254.5,64.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000770.jpg,512,512,98.5,229.5,109.0,113.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000771.jpg,512,512,363.5,344.5,86.0,70.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000772.jpg,512,512,31.5,73.5,98.0,104.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000773.jpg,512,512,265.5,174.5,60.0,31.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000774.jpg,512,512,113.5,263.5,117.5,68.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000775.jpg,512,512,170.5,31.5,110.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000776.jpg,512,512,49.5,468.5,50.0,29.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000777.jpg,512,512,357.5,392.5,42.0,61.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000778.jpg,512,512,49.0,286.5,33.5,88.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000779.jpg,512,512,420.5,349.5,62.0,92.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000780.jpg,512,512,414.5,199.5,53.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000781.jpg,512,512,91.5,322.5,91.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000782.jpg,512,512,178.5,235.5,70.0,97.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000783.jpg,512,512,329.5,318.5,43.0,97.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000784.jpg,512,512,365.5,115.5,64.0,97.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000785.jpg,512,512,52.5,121.5,37.0,67.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000786.jpg,512,512,6.5,218.5,41.0,51.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000787.jpg,512,512,206.5,44.5,78.5,112.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000788.jpg,512,512,325.0,100.5,63.5,32.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000789.jpg,512,512,151.5,166.5,37.0,47.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000790.jpg,512,512,147.5,117.5,86.0,74.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000791.jpg,512,512,117.5,288.5,58.0,83.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000792.jpg,512,512,229.5,15.5,44.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000793.jpg,512,512,77.5,360.5,28.0,111.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000794.jpg,512,512,92.5,248.5,24.0,73.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000795.jpg,512,512,128.5,230.5,121.0,136.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000796.jpg,512,512,275.5,168.5,63.0,62.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000797.jpg,512,512,300.5,354.5,68.0,34.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000798.jpg,512,512,51.5,410.5,76.0,37.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000799.jpg,512,512,194.5,332.5,70.0,43.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000800.jpg,512,512,214.5,424.5,58.0,53.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000801.jpg,512,512,322.5,266.5,57.0,52.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000802.jpg,512,512,19.5,154.5,80.0,46.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000803.jpg,512,512,238.5,271.5,52.0,85.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000804.jpg,512,512,145.5,254.5,184.0,82.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000805.jpg,512,512,98.5,387.5,43.0,70.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000806.jpg,512,512,301.5,198.5,109.0,146.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000807.jpg,512,512,386.5,318.5,48.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000808.jpg,512,512,290.5,260.5,92.0,42.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000809.jpg,512,512,358.5,345.5,53.0,76.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000810.jpg,512,512,211.5,11.5,49.0,142.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000811.jpg,512,512,378.5,330.5,57.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000812.jpg,512,512,410.5,272.5,47.0,77.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000813.jpg,512,512,279.5,267.5,125.0,38.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000814.jpg,512,512,280.5,294.5,74.0,102.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000815.jpg,512,512,86.5,386.5,50.0,37.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000816.jpg,512,512,262.5,161.5,59.0,65.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000817.jpg,512,512,205.5,307.5,72.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000818.jpg,512,512,265.5,319.5,50.0,80.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000819.jpg,512,512,298.5,382.5,92.0,93.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000820.jpg,512,512,335.5,61.5,56.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000821.jpg,512,512,212.5,56.0,73.0,35.5
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000822.jpg,512,512,325.5,216.5,42.0,72.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000823.jpg,512,512,310.5,409.5,56.0,68.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000824.jpg,512,512,27.5,346.5,44.0,32.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000825.jpg,512,512,370.5,128.5,47.0,68.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000826.jpg,512,512,240.5,322.5,63.0,57.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000827.jpg,512,512,124.5,254.5,59.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000828.jpg,512,512,141.5,210.5,107.0,29.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000829.jpg,512,512,460.5,164.5,36.0,62.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000830.jpg,512,512,145.5,98.5,75.0,145.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000831.jpg,512,512,426.5,94.5,49.0,75.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000832.jpg,512,512,427.5,283.5,55.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000833.jpg,512,512,236.5,67.5,63.0,52.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000834.jpg,512,512,159.5,240.5,58.0,110.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000835.jpg,512,512,174.5,128.5,125.0,69.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000836.jpg,512,512,416.5,226.5,39.0,95.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000837.jpg,512,512,254.5,296.5,95.0,102.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000838.jpg,512,512,303.5,380.5,51.0,89.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000839.jpg,512,512,45.5,267.5,72.0,74.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000840.jpg,512,512,318.5,82.5,33.0,69.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000841.jpg,512,512,332.5,164.5,86.0,51.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000842.jpg,512,512,144.5,120.5,122.0,53.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000843.jpg,512,512,153.5,57.5,129.0,138.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000844.jpg,512,512,9.5,190.5,84.0,40.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000845.jpg,512,512,265.5,172.5,85.0,34.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000846.jpg,512,512,76.5,273.5,45.0,161.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000847.jpg,512,512,160.5,253.5,68.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000848.jpg,512,512,119.5,233.5,33.0,83.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000849.jpg,512,512,125.5,163.5,22.0,89.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000850.jpg,512,512,368.5,182.5,74.0,71.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000851.jpg,512,512,342.5,97.5,58.0,131.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000852.jpg,512,512,102.5,104.5,74.0,99.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000853.jpg,512,512,371.5,272.5,44.0,80.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000854.jpg,512,512,145.5,311.5,53.0,50.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000855.jpg,512,512,285.5,61.5,66.0,99.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000856.jpg,512,512,142.5,54.5,27.0,39.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000857.jpg,512,512,200.5,388.5,53.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000858.jpg,512,512,362.5,367.5,92.0,70.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000859.jpg,512,512,279.5,175.5,61.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000860.jpg,512,512,89.5,162.5,100.0,61.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000861.jpg,512,512,360.5,115.5,66.0,77.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000862.jpg,512,512,269.5,163.5,80.0,21.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000863.jpg,512,512,153.5,227.5,48.0,68.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000864.jpg,512,512,252.5,317.5,118.0,26.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000865.jpg,512,512,48.5,285.5,38.0,93.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000866.jpg,512,512,27.5,133.5,88.0,61.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000867.jpg,512,512,86.5,79.5,82.0,128.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000868.jpg,512,512,255.5,96.5,54.0,44.0
